symbol,date_prev,close_prev,date_next,open_next,gap,gap_atr_mult
M2K.v.0,2020-01-02,1670.4,2020-01-03,1649.4,21.0,14.318595775503809
M2K.v.0,2020-01-03,1662.9,2020-01-06,1650.1,12.800000000000182,6.953625023755868
M2K.v.0,2020-01-08,1666.0,2020-01-09,1673.2,7.2000000000000455,5.427511782888182
M2K.v.0,2020-01-13,1671.2,2020-01-14,1662.6,8.600000000000136,7.938463529575879
M2K.v.0,2020-01-15,1685.2,2020-01-16,1697.1,11.899999999999864,5.560680113391377
M2K.v.0,2020-01-16,1707.3,2020-01-17,1714.4,7.100000000000136,6.103175279349889
M2K.v.0,2020-01-20,1702.0,2020-01-21,1694.6,7.400000000000091,17.200772923534476
M2K.v.0,2020-01-24,1663.3,2020-01-27,1638.3,25.0,9.799408822942425
M2K.v.0,2020-01-27,1645.0,2020-01-28,1655.3,10.299999999999955,5.379720043093361
M2K.v.0,2020-01-29,1649.2,2020-01-30,1637.4,11.799999999999955,6.5816360590457395
M2K.v.0,2020-02-03,1632.6,2020-02-04,1652.8,20.200000000000045,12.660168362003787
M2K.v.0,2020-02-04,1656.7,2020-02-05,1674.2,17.5,12.204797335842384
M2K.v.0,2020-02-10,1667.7,2020-02-11,1676.6,8.899999999999864,8.440228129406286
M2K.v.0,2020-02-11,1678.5,2020-02-12,1689.2,10.700000000000045,6.125994843800812
M2K.v.0,2020-02-12,1689.7,2020-02-13,1680.7,9.0,8.242208215788878
M2K.v.0,2020-02-17,1690.2,2020-02-18,1683.4,6.7999999999999545,13.366977111414503
M2K.v.0,2020-02-21,1678.1,2020-02-24,1625.5,52.59999999999991,27.265441968605572
M2K.v.0,2020-02-26,1552.6,2020-02-27,1519.8,32.799999999999955,8.004920162367892
M2K.v.0,2020-02-27,1496.0,2020-02-28,1454.1,41.90000000000009,6.838048455729696
M2K.v.0,2020-03-04,1528.0,2020-03-05,1493.6,34.40000000000009,9.541151926646968
M2K.v.0,2020-03-05,1478.0,2020-03-06,1431.7,46.299999999999955,8.159368630262156
M2K.v.0,2020-03-06,1449.2,2020-03-09,1370.9,78.29999999999995,12.055705377254034
M2K.v.0,2020-03-09,1306.8,2020-03-10,1349.2,42.40000000000009,5.777660592793524
M2K.v.0,2020-03-10,1347.9,2020-03-11,1312.2,35.700000000000045,5.336603124809133
M2K.v.0,2020-03-11,1261.9,2020-03-12,1181.4,80.5,10.726911389772006
M2K.v.0,2020-03-12,1113.9,2020-03-13,1177.9,64.0,7.37556274646551
M2K.v.0,2020-03-13,1202.1,2020-03-16,1101.0,101.09999999999991,7.640037599171767
M2K.v.0,2020-03-17,1088.7,2020-03-18,1015.0,73.70000000000005,6.551649590481307
M2K.v.0,2020-03-26,1174.8,2020-03-27,1125.3,49.5,5.346826154781643
M2K.v.0,2020-03-31,1148.9,2020-04-01,1088.7,60.200000000000045,9.341460971779538
M2K.v.0,2020-04-03,1049.8,2020-04-06,1094.9,45.100000000000136,8.484572513335918
M2K.v.0,2020-04-06,1130.0,2020-04-07,1171.4,41.40000000000009,8.250100985730633
M2K.v.0,2020-04-08,1185.5,2020-04-09,1222.5,37.0,7.120417819459226
M2K.v.0,2020-04-13,1209.3,2020-04-14,1243.2,33.90000000000009,6.78910239400699
M2K.v.0,2020-04-14,1234.2,2020-04-15,1182.0,52.200000000000045,15.420896770137723
M2K.v.0,2020-04-16,1173.4,2020-04-17,1222.2,48.799999999999955,13.679133846922035
M2K.v.0,2020-04-17,1224.9,2020-04-20,1199.8,25.100000000000136,8.254116761973078
M2K.v.0,2020-04-20,1209.6,2020-04-21,1177.3,32.299999999999955,7.13842105908818
M2K.v.0,2020-04-21,1180.4,2020-04-22,1206.6,26.199999999999818,6.216051354861619
M2K.v.0,2020-04-27,1278.0,2020-04-28,1315.2,37.200000000000045,13.789338657083555
M2K.v.0,2020-04-28,1297.0,2020-04-29,1339.4,42.40000000000009,11.717416459201281
M2K.v.0,2020-04-29,1358.3,2020-04-30,1323.0,35.299999999999955,7.979261624105183
M2K.v.0,2020-04-30,1307.0,2020-05-01,1275.9,31.09999999999991,7.521056450966785
M2K.v.0,2020-05-04,1260.7,2020-05-05,1284.4,23.700000000000045,7.681994878406402
M2K.v.0,2020-05-06,1260.6,2020-05-07,1278.4,17.800000000000182,5.115460596211676
M2K.v.0,2020-05-07,1279.0,2020-05-08,1306.0,27.0,7.863221343850225
M2K.v.0,2020-05-08,1326.9,2020-05-11,1308.4,18.5,6.923870103046698
M2K.v.0,2020-05-13,1230.2,2020-05-14,1203.2,27.0,5.6767276706854695
M2K.v.0,2020-05-15,1254.9,2020-05-18,1317.0,62.09999999999991,19.564196999490512
M2K.v.0,2020-05-22,1352.6,2020-05-25,1374.9,22.300000000000182,8.797723946476907
M2K.v.0,2020-05-25,1380.0,2020-05-26,1406.0,26.0,20.021502353402685
M2K.v.0,2020-05-26,1391.4,2020-05-27,1419.4,28.0,8.280567539795978
M2K.v.0,2020-06-02,1417.8,2020-06-03,1440.8,23.0,6.98734250878512
M2K.v.0,2020-06-04,1450.1,2020-06-05,1513.9,63.80000000000018,15.256902287026447
M2K.v.0,2020-06-05,1505.9,2020-06-08,1527.2,21.299999999999955,5.132045638611504
M2K.v.0,2020-06-08,1534.7,2020-06-09,1513.4,21.299999999999955,8.753609096628052
M2K.v.0,2020-06-10,1465.8,2020-06-11,1405.3,60.5,9.753916146138533
M2K.v.0,2020-06-11,1356.0,2020-06-12,1407.6,51.59999999999991,8.822390062796297
M2K.v.0,2020-06-12,1388.0,2020-06-15,1337.6,50.40000000000009,7.113419654237351
M2K.v.0,2020-06-15,1415.8,2020-06-16,1471.6,55.799999999999955,8.695888376962847
M2K.v.0,2020-06-18,1423.6,2020-06-19,1450.4,26.800000000000182,9.863615044715084
M2K.v.0,2020-06-22,1430.9,2020-06-23,1449.0,18.09999999999991,5.63667147587249
M2K.v.0,2020-06-23,1436.1,2020-06-24,1417.1,19.0,6.772502486210276
M2K.v.0,2020-07-01,1423.2,2020-07-02,1451.0,27.799999999999955,8.177585410947763
M2K.v.0,2020-07-03,1421.2,2020-07-06,1459.1,37.899999999999864,21.36855219494668
M2K.v.0,2020-07-06,1439.6,2020-07-07,1426.9,12.699999999999818,5.022060956639306
M2K.v.0,2020-07-10,1417.6,2020-07-13,1432.3,14.700000000000045,5.329199150327127
M2K.v.0,2020-07-14,1423.6,2020-07-15,1458.9,35.30000000000018,9.942154185850637
M2K.v.0,2020-07-20,1464.3,2020-07-21,1479.7,15.400000000000091,7.452205375133363
M2K.v.0,2020-07-29,1498.6,2020-07-30,1476.6,22.0,7.6148210870471855
M2K.v.0,2020-08-04,1513.1,2020-08-05,1528.4,15.300000000000182,8.0345334710031
M2K.v.0,2020-08-10,1584.0,2020-08-11,1599.0,15.0,7.215474255533204
M2K.v.0,2020-08-19,1569.6,2020-08-20,1554.0,15.599999999999909,5.696540851567169
M2K.v.0,2020-08-21,1551.4,2020-08-24,1563.8,12.399999999999864,6.855648626762054
M2K.v.0,2020-09-07,1546.1,2020-09-08,1517.6,28.5,16.288309540643375
M2K.v.0,2020-09-16,1549.2,2020-09-17,1527.2,22.0,5.262058345030007
M2K.v.0,2020-09-18,1533.3,2020-09-21,1498.5,34.799999999999955,11.188659029099542
M2K.v.0,2020-09-25,1469.8,2020-09-28,1489.5,19.700000000000045,7.003248307111251
M2K.v.0,2020-10-01,1528.5,2020-10-02,1501.2,27.299999999999955,8.504939731136822
M2K.v.0,2020-10-02,1534.2,2020-10-05,1551.4,17.200000000000045,5.042910902363249
M2K.v.0,2020-10-05,1577.3,2020-10-06,1591.9,14.600000000000136,7.555300551044333
M2K.v.0,2020-10-07,1607.8,2020-10-08,1624.8,17.0,6.514569250271544
M2K.v.0,2020-10-08,1626.1,2020-10-09,1641.3,15.200000000000045,7.432822357434835
M2K.v.0,2020-10-12,1646.1,2020-10-13,1632.7,13.399999999999864,6.746128980034059
M2K.v.0,2020-10-14,1619.1,2020-10-15,1600.6,18.5,6.996835993431216
M2K.v.0,2020-10-23,1638.9,2020-10-26,1616.9,22.0,13.02807248312646
M2K.v.0,2020-10-27,1589.4,2020-10-28,1553.1,36.30000000000018,14.85570953665361
M2K.v.0,2020-11-02,1564.7,2020-11-03,1591.6,26.899999999999864,8.652319814615081
M2K.v.0,2020-11-03,1610.2,2020-11-04,1583.7,26.5,7.050414072545192
M2K.v.0,2020-11-06,1643.5,2020-11-09,1767.3,123.79999999999995,50.26888874562473
M2K.v.0,2020-11-13,1743.5,2020-11-16,1773.6,30.09999999999991,9.696201238630332
M2K.v.0,2020-11-16,1784.9,2020-11-17,1769.2,15.700000000000045,5.389982357648298
M2K.v.0,2020-11-20,1782.9,2020-11-23,1800.9,18.0,7.0368554895489535
M2K.v.0,2020-11-23,1816.6,2020-11-24,1842.5,25.90000000000009,9.78795693708704
M2K.v.0,2020-11-26,1832.2,2020-11-27,1845.8,13.599999999999909,6.940230837265452
M2K.v.0,2020-11-30,1819.1,2020-12-01,1844.4,25.300000000000182,7.419633642099962
M2K.v.0,2020-12-08,1916.6,2020-12-09,1929.1,12.5,5.6869943236343214
M2K.v.0,2020-12-11,1911.6,2020-12-14,1933.1,21.5,6.964759205614676
M2K.v.0,2020-12-14,1913.2,2020-12-15,1931.8,18.59999999999991,5.110484105583596
M2K.v.0,2020-12-18,1966.0,2020-12-21,1930.6,35.40000000000009,8.341553371072969
M2K.v.0,2020-12-24,2000.0,2020-12-28,2024.2,24.200000000000045,8.39330317278997
M2K.v.0,2020-12-31,1974.2,2021-01-04,1987.7,13.5,5.836139250691826
M2K.v.0,2021-01-05,1976.5,2021-01-06,2006.4,29.90000000000009,8.442084319218232
M2K.v.0,2021-01-08,2089.7,2021-01-11,2063.4,26.299999999999727,5.10048195288435
M2K.v.0,2021-01-14,2152.6,2021-01-15,2120.5,32.09999999999991,8.157053792172233
M2K.v.0,2021-01-18,2133.5,2021-01-19,2146.6,13.099999999999909,6.920262536739409
M2K.v.0,2021-01-21,2138.2,2021-01-22,2117.7,20.5,7.146189889195127
M2K.v.0,2021-01-26,2145.2,2021-01-27,2106.2,39.0,9.83280731460498
M2K.v.0,2021-02-01,2118.1,2021-02-02,2143.2,25.09999999999991,6.062091929054665
M2K.v.0,2021-02-04,2199.2,2021-02-05,2221.5,22.300000000000182,9.62037600960022
M2K.v.0,2021-02-05,2229.0,2021-02-08,2250.6,21.59999999999991,7.582176443025292
M2K.v.0,2021-02-12,2285.9,2021-02-15,2308.1,22.199999999999818,8.073197915059497
M2K.v.0,2021-02-16,2271.1,2021-02-17,2249.3,21.799999999999727,5.886599730184131
M2K.v.0,2021-02-17,2254.4,2021-02-18,2236.8,17.59999999999991,5.6021739689301135
M2K.v.0,2021-02-18,2218.5,2021-02-19,2238.3,19.800000000000182,5.647381964457755
M2K.v.0,2021-02-22,2250.8,2021-02-23,2223.0,27.800000000000182,6.746179238835295
M2K.v.0,2021-02-26,2195.5,2021-03-01,2247.7,52.19999999999982,6.421082419874563
M2K.v.0,2021-03-08,2200.8,2021-03-09,2238.2,37.399999999999636,5.033353401217777
M2K.v.0,2021-03-09,2245.8,2021-03-10,2269.5,23.699999999999818,5.293892943030123
M2K.v.0,2021-03-10,2285.9,2021-03-11,2309.5,23.59999999999991,5.211638838765936
M2K.v.0,2021-03-22,2261.7,2021-03-23,2240.6,21.09999999999991,5.644169034284989
M2K.v.0,2021-04-01,2252.3,2021-04-05,2278.1,25.799999999999727,7.657145326607942
M2K.v.0,2021-04-23,2269.3,2021-04-26,2283.4,14.099999999999909,5.168343980663671
M2K.v.0,2021-04-28,2302.0,2021-04-29,2322.0,20.0,5.532273655195657
M2K.v.0,2021-04-29,2294.3,2021-04-30,2270.3,24.0,6.590085205322982
M2K.v.0,2021-04-30,2261.8,2021-05-03,2285.5,23.699999999999818,6.032153992340177
M2K.v.0,2021-05-03,2273.6,2021-05-04,2258.8,14.799999999999727,5.830726362896501
M2K.v.0,2021-05-10,2208.6,2021-05-11,2161.5,47.09999999999991,9.153998717768042
M2K.v.0,2021-05-18,2208.6,2021-05-19,2171.9,36.69999999999982,7.688006352145072
M2K.v.0,2021-05-20,2206.4,2021-05-21,2225.3,18.90000000000009,5.309180954090626
M2K.v.0,2021-05-26,2247.3,2021-05-27,2263.5,16.199999999999818,6.888004564262637
M2K.v.0,2021-05-27,2269.5,2021-05-28,2284.1,14.599999999999909,5.863577664042213
M2K.v.0,2021-05-31,2258.5,2021-06-01,2287.3,28.800000000000182,22.781672338437804
M2K.v.0,2021-06-02,2296.4,2021-06-03,2280.9,15.5,5.682441752789158
M2K.v.0,2021-06-15,2320.6,2021-06-16,2308.6,12.0,5.143645676919364
M2K.v.0,2021-06-17,2285.0,2021-06-18,2248.0,37.0,10.177019643227847
M2K.v.0,2021-06-23,2300.7,2021-06-24,2313.5,12.800000000000182,5.120498286734429
M2K.v.0,2021-06-30,2305.7,2021-07-01,2319.7,14.0,5.515751108786417
M2K.v.0,2021-07-07,2249.1,2021-07-08,2203.9,45.19999999999982,12.078780983282003
M2K.v.0,2021-07-08,2228.7,2021-07-09,2252.7,24.0,5.2173138016139005
M2K.v.0,2021-07-12,2278.0,2021-07-13,2263.6,14.400000000000091,5.842446536559278
M2K.v.0,2021-07-15,2187.4,2021-07-16,2209.2,21.799999999999727,5.637658283826781
M2K.v.0,2021-07-16,2159.3,2021-07-19,2115.6,43.70000000000027,11.74691448497364
M2K.v.0,2021-08-03,2220.2,2021-08-04,2201.9,18.299999999999727,6.510860597111166
M2K.v.0,2021-08-05,2232.5,2021-08-06,2249.0,16.5,8.491343831035413
M2K.v.0,2021-08-13,2222.3,2021-08-16,2209.1,13.200000000000273,6.394997483666678
M2K.v.0,2021-08-16,2202.0,2021-08-17,2177.5,24.5,9.658853799358761
M2K.v.0,2021-08-20,2165.6,2021-08-23,2185.2,19.59999999999991,7.709716779215294
M2K.v.0,2021-09-06,2294.4,2021-09-07,2288.6,5.800000000000182,6.095976570708441
M2K.v.0,2021-09-17,2225.8,2021-09-20,2179.1,46.70000000000027,10.635188896759091
M2K.v.0,2021-10-05,2223.6,2021-10-06,2200.4,23.199999999999818,9.104691362182024
M2K.v.0,2021-10-13,2238.8,2021-10-14,2261.3,22.5,7.474933824437946
M2K.v.0,2021-10-14,2271.9,2021-10-15,2294.0,22.09999999999991,8.958333047560844
M2K.v.0,2021-11-04,2400.4,2021-11-05,2427.3,26.90000000000009,8.637009981648545
M2K.v.0,2021-11-05,2434.2,2021-11-08,2453.6,19.40000000000009,5.218060512987715
M2K.v.0,2021-11-12,2410.1,2021-11-15,2421.4,11.300000000000182,5.242802300554761
M2K.v.0,2021-11-18,2364.3,2021-11-19,2347.7,16.600000000000364,5.087566719701788
M2K.v.0,2021-11-25,2334.7,2021-11-26,2264.1,70.59999999999991,85.24713016342541
M2K.v.0,2021-11-26,2225.0,2021-11-29,2276.1,51.09999999999991,5.935089958021201
M2K.v.0,2021-11-30,2195.3,2021-12-01,2245.5,50.19999999999982,8.109839842257733
M2K.v.0,2021-12-06,2203.7,2021-12-07,2235.0,31.300000000000182,6.332993990553244
M2K.v.0,2022-01-17,2162.3,2022-01-18,2137.4,24.90000000000009,18.74666166642122
M2K.v.0,2022-02-09,2079.5,2022-02-10,2041.7,37.799999999999955,11.124104526913055
M2K.v.0,2022-02-21,1977.9,2022-02-22,1998.1,20.199999999999818,5.4431526447975775
M2K.v.0,2022-02-23,1941.3,2022-02-24,1894.5,46.799999999999955,8.772066778826844
M2K.v.0,2022-03-09,2015.2,2022-03-10,1986.4,28.799999999999955,6.715319225949236
M2K.v.0,2022-03-15,1965.8,2022-03-16,1984.5,18.700000000000045,5.208423544247235
M2K.v.0,2022-03-28,2075.1,2022-03-29,2093.4,18.300000000000182,6.053155328615827
M2K.v.0,2022-04-11,1977.6,2022-04-12,1999.5,21.90000000000009,6.201151245962877
M2K.v.0,2022-04-20,2036.4,2022-04-21,2055.6,19.199999999999818,5.626340026186676
M2K.v.0,2022-05-16,1782.5,2022-05-17,1814.7,32.200000000000045,7.356091636148621
M2K.v.0,2022-05-17,1838.6,2022-05-18,1815.6,23.0,5.576509643933148
M2K.v.0,2022-05-30,1893.7,2022-05-31,1878.8,14.900000000000091,8.222956622008777
M2K.v.0,2022-06-03,1880.8,2022-06-06,1902.4,21.600000000000136,6.107460948185566
M2K.v.0,2022-06-09,1850.2,2022-06-10,1819.8,30.40000000000009,8.340525503387122
M2K.v.0,2022-06-10,1799.9,2022-06-13,1749.9,50.0,10.359842347516285
M2K.v.0,2022-06-21,1694.2,2022-06-22,1672.4,21.799999999999955,7.093804365140321
M2K.v.0,2022-06-29,1720.9,2022-06-30,1695.4,25.5,6.922540659392143
M2K.v.0,2022-07-04,1719.3,2022-07-05,1699.6,19.700000000000045,16.0978862627147
M2K.v.0,2022-07-12,1728.4,2022-07-13,1704.5,23.90000000000009,6.232001183995851
M2K.v.0,2022-07-13,1726.7,2022-07-14,1699.4,27.299999999999955,7.5130770847259125
M2K.v.0,2022-07-14,1709.6,2022-07-15,1728.4,18.800000000000182,5.587942339800332
M2K.v.0,2022-07-15,1744.5,2022-07-18,1764.9,20.40000000000009,8.88023735460857
M2K.v.0,2022-07-18,1738.7,2022-07-19,1760.4,21.700000000000045,6.36537151565754
M2K.v.0,2022-07-29,1885.1,2022-08-01,1871.0,14.099999999999909,6.176601228495669
M2K.v.0,2022-08-04,1907.9,2022-08-05,1888.0,19.90000000000009,9.666466213095287
M2K.v.0,2022-08-05,1921.1,2022-08-08,1934.6,13.5,5.997871315225944
M2K.v.0,2022-08-09,1914.9,2022-08-10,1949.2,34.299999999999955,14.217325253503173
M2K.v.0,2022-08-10,1969.5,2022-08-11,1987.3,17.799999999999955,8.836918632800513
M2K.v.0,2022-08-12,2017.0,2022-08-15,2001.1,15.900000000000091,9.06964369660526
M2K.v.0,2022-08-16,2023.3,2022-08-17,2000.1,23.200000000000045,8.105220676417762
M2K.v.0,2022-08-18,2002.1,2022-08-19,1981.5,20.59999999999991,11.124919891174027
M2K.v.0,2022-08-19,1958.4,2022-08-22,1931.5,26.90000000000009,11.187334098850018
M2K.v.0,2022-08-26,1898.8,2022-08-29,1879.7,19.09999999999991,6.17575899739237
M2K.v.0,2022-08-31,1844.0,2022-09-01,1826.8,17.200000000000045,5.066808774680757
M2K.v.0,2022-09-05,1822.7,2022-09-06,1816.0,6.7000000000000455,5.2032872436354465
M2K.v.0,2022-09-07,1830.9,2022-09-08,1815.5,15.400000000000091,5.48090091528174
M2K.v.0,2022-09-08,1846.1,2022-09-09,1862.0,15.900000000000091,5.233592790959066
M2K.v.0,2022-09-09,1883.0,2022-09-12,1894.9,11.900000000000091,5.951904195907885
M2K.v.0,2022-09-12,1906.4,2022-09-13,1857.0,49.40000000000009,20.408547552895403
M2K.v.0,2022-09-15,1831.2,2022-09-16,1806.1,25.100000000000136,6.580200991905239
M2K.v.0,2022-09-19,1820.3,2022-09-20,1802.0,18.299999999999955,6.556390432998522
M2K.v.0,2022-09-22,1727.1,2022-09-23,1702.4,24.699999999999818,5.527075896183691
M2K.v.0,2022-09-28,1721.2,2022-09-29,1699.0,22.200000000000045,6.479699414967537
M2K.v.0,2022-10-03,1714.8,2022-10-04,1745.8,31.0,10.494415305793506
M2K.v.0,2022-10-04,1782.0,2022-10-05,1755.2,26.799999999999955,8.110908623363002
M2K.v.0,2022-10-06,1757.7,2022-10-07,1739.6,18.100000000000136,5.46340422201473
M2K.v.0,2022-10-12,1692.3,2022-10-13,1658.9,33.399999999999864,9.78219585588938
M2K.v.0,2022-10-14,1688.8,2022-10-17,1722.2,33.40000000000009,8.40697305304207
M2K.v.0,2022-10-17,1742.0,2022-10-18,1779.4,37.40000000000009,13.329385786663947
M2K.v.0,2022-10-31,1853.0,2022-11-01,1871.7,18.700000000000045,5.679519636604711
M2K.v.0,2022-11-03,1782.3,2022-11-04,1806.1,23.799999999999955,8.553179027199892
M2K.v.0,2022-11-09,1763.0,2022-11-10,1835.9,72.90000000000009,20.569544311874758
M2K.v.0,2022-11-14,1866.6,2022-11-15,1895.4,28.800000000000182,8.149367202027273
M2K.v.0,2022-11-16,1858.8,2022-11-17,1831.9,26.899999999999864,8.858021186663361
M2K.v.0,2022-11-17,1842.2,2022-11-18,1861.9,19.700000000000045,6.136646828966936
M2K.v.0,2022-11-24,1874.6,2022-11-25,1865.9,8.699999999999818,15.437335608683004
M2K.v.0,2022-11-25,1872.6,2022-11-28,1856.3,16.299999999999955,7.992077895037164
M2K.v.0,2022-12-01,1883.8,2022-12-02,1856.8,27.0,10.171065050232107
M2K.v.0,2022-12-12,1820.3,2022-12-13,1878.0,57.700000000000045,26.06175520363975
M2K.v.0,2022-12-20,1758.2,2022-12-21,1773.0,14.799999999999955,6.575896907399449
M2K.v.0,2022-12-21,1788.2,2022-12-22,1772.5,15.700000000000045,6.777114583619305
M2K.v.0,2022-12-29,1777.1,2022-12-30,1761.2,15.899999999999864,8.104519815672766
M2K.v.0,2022-12-30,1771.2,2023-01-03,1787.0,15.799999999999955,5.11708601435274
M2K.v.0,2023-01-05,1762.3,2023-01-06,1778.7,16.40000000000009,6.3492169400938465
M2K.v.0,2023-01-06,1803.6,2023-01-09,1817.5,13.900000000000091,6.3062853677713635
M2K.v.0,2023-01-24,1893.7,2023-01-25,1878.7,15.0,6.4912372484821335
M2K.v.0,2023-01-25,1899.6,2023-01-26,1914.3,14.700000000000045,5.8106440215361435
M2K.v.0,2023-01-27,1919.5,2023-01-30,1901.8,17.700000000000045,7.496460984209971
M2K.v.0,2023-02-02,2008.4,2023-02-03,1985.5,22.90000000000009,5.147764186942705
M2K.v.0,2023-02-13,1947.4,2023-02-14,1933.4,14.0,6.095664106580406
M2K.v.0,2023-02-14,1946.3,2023-02-15,1930.1,16.200000000000045,5.157497434694859
M2K.v.0,2023-02-15,1965.9,2023-02-16,1936.7,29.200000000000045,12.055465622889539
M2K.v.0,2023-02-20,1942.4,2023-02-21,1926.4,16.0,21.76231718566163
M2K.v.0,2023-02-23,1910.8,2023-02-24,1883.2,27.59999999999991,9.669531421101391
M2K.v.0,2023-02-24,1891.6,2023-02-27,1908.2,16.600000000000136,5.464304877434655
M2K.v.0,2023-03-01,1900.6,2023-03-02,1883.6,17.0,7.084255812528936
M2K.v.0,2023-03-10,1772.8,2023-03-13,1738.4,34.399999999999864,6.651234957685186
M2K.v.0,2023-03-13,1745.3,2023-03-14,1798.1,52.799999999999955,9.890530208001454
M2K.v.0,2023-03-14,1778.2,2023-03-15,1743.2,35.0,6.844497359940797
M2K.v.0,2023-03-16,1786.6,2023-03-17,1765.3,21.299999999999955,5.370592364254123
M2K.v.0,2023-03-20,1760.7,2023-03-21,1791.5,30.799999999999955,9.381694104933631
M2K.v.0,2023-03-24,1747.7,2023-03-27,1768.3,20.59999999999991,5.065168419845124
M2K.v.0,2023-03-28,1764.6,2023-03-29,1783.0,18.40000000000009,7.9248620058591115
M2K.v.0,2023-03-29,1784.5,2023-03-30,1798.1,13.599999999999909,5.912942412571029
M2K.v.0,2023-03-30,1780.4,2023-03-31,1792.6,12.199999999999818,5.276735499154632
M2K.v.0,2023-04-11,1798.4,2023-04-12,1816.0,17.59999999999991,8.921707121563772
M2K.v.0,2023-04-19,1809.6,2023-04-20,1796.3,13.299999999999955,7.348858698826071
M2K.v.0,2023-04-24,1799.6,2023-04-25,1780.9,18.699999999999818,11.786818406808193
M2K.v.0,2023-05-04,1724.6,2023-05-05,1753.4,28.800000000000182,8.56307481369692
M2K.v.0,2023-05-08,1761.0,2023-05-09,1749.6,11.400000000000091,6.137923481755855
M2K.v.0,2023-05-09,1754.9,2023-05-10,1779.8,24.899999999999864,12.601006711577048
M2K.v.0,2023-05-15,1768.1,2023-05-16,1754.6,13.5,8.886391403483453
M2K.v.0,2023-05-16,1741.0,2023-05-17,1752.4,11.400000000000091,6.091796704952997
M2K.v.0,2023-05-29,1779.7,2023-05-30,1783.3,3.599999999999909,7.029604096428115
M2K.v.0,2023-06-01,1771.1,2023-06-02,1794.9,23.800000000000182,11.060128219960966
M2K.v.0,2023-06-13,1897.9,2023-06-14,1919.7,21.799999999999955,9.957957550743053
M2K.v.0,2023-06-19,1891.5,2023-06-20,1885.1,6.400000000000091,5.854071499059678
M2K.v.0,2023-06-22,1865.5,2023-06-23,1838.4,27.09999999999991,13.282523587936849
M2K.v.0,2023-06-29,1898.4,2023-06-30,1913.9,15.5,8.96338757141462
M2K.v.0,2023-07-04,1907.9,2023-07-05,1902.2,5.7000000000000455,11.038479259594363
M2K.v.0,2023-07-05,1887.9,2023-07-06,1865.5,22.40000000000009,13.234829773824345
M2K.v.0,2023-07-11,1927.3,2023-07-12,1957.7,30.40000000000009,15.04503975357832
M2K.v.0,2023-07-20,1979.9,2023-07-21,1992.1,12.199999999999818,5.288519555926292
M2K.v.0,2023-07-27,1965.7,2023-07-28,1986.8,21.09999999999991,6.108059168964368
M2K.v.0,2023-07-31,2013.5,2023-08-01,2000.5,13.0,6.396512679121706
M2K.v.0,2023-08-01,2003.9,2023-08-02,1981.5,22.40000000000009,12.40592532903906
M2K.v.0,2023-08-07,1967.9,2023-08-08,1945.0,22.90000000000009,13.21301739575161
M2K.v.0,2023-08-11,1931.7,2023-08-14,1920.6,11.100000000000136,5.810314233832548
M2K.v.0,2023-08-14,1928.5,2023-08-15,1916.3,12.200000000000045,7.1441519770177475
M2K.v.0,2023-08-17,1855.8,2023-08-18,1840.6,15.200000000000045,6.431963102948141
M2K.v.0,2023-08-31,1900.7,2023-09-01,1915.8,15.099999999999909,8.68293835239454
M2K.v.0,2023-09-01,1923.3,2023-09-04,1916.0,7.2999999999999545,5.036263691467938
M2K.v.0,2023-09-06,1876.4,2023-09-07,1864.9,11.5,7.463334719392305
M2K.v.0,2023-09-08,1853.2,2023-09-11,1865.9,12.700000000000045,8.36905968341162
M2K.v.0,2023-09-12,1855.1,2023-09-13,1876.0,20.90000000000009,13.41837026660141
M2K.v.0,2023-09-13,1860.4,2023-09-14,1875.2,14.799999999999955,8.11853705201201
M2K.v.0,2023-09-14,1886.5,2023-09-15,1877.8,8.700000000000045,5.824929954412161
M2K.v.0,2023-09-25,1801.3,2023-09-26,1789.0,12.299999999999955,5.508685229852455
M2K.v.0,2023-09-26,1777.6,2023-09-27,1787.8,10.200000000000045,5.29974173634336
M2K.v.0,2023-09-28,1809.6,2023-09-29,1822.4,12.800000000000182,5.760046460485155
M2K.v.0,2023-10-05,1743.7,2023-10-06,1733.0,10.700000000000045,5.335887356844201
M2K.v.0,2023-10-06,1759.7,2023-10-09,1747.5,12.200000000000045,5.325295212273313
M2K.v.0,2023-10-13,1730.1,2023-10-16,1745.0,14.900000000000091,6.459973993931755
M2K.v.0,2023-10-16,1758.1,2023-10-17,1747.0,11.099999999999909,6.505742630431504
M2K.v.0,2023-10-17,1778.3,2023-10-18,1764.0,14.299999999999955,6.306503736649481
M2K.v.0,2023-10-24,1688.9,2023-10-25,1674.3,14.600000000000136,7.435054618884191
M2K.v.0,2023-10-27,1645.0,2023-10-30,1660.4,15.400000000000091,5.949247644378677
M2K.v.0,2023-11-01,1676.4,2023-11-02,1698.9,22.5,6.356316738966095
M2K.v.0,2023-11-02,1720.9,2023-11-03,1750.6,29.699999999999818,14.089249881866653
M2K.v.0,2023-11-08,1719.9,2023-11-09,1730.4,10.5,5.447122942333285
M2K.v.0,2023-11-10,1711.5,2023-11-13,1701.9,9.599999999999909,5.062806008880937
M2K.v.0,2023-11-13,1711.4,2023-11-14,1763.0,51.59999999999991,33.592540106899875
M2K.v.0,2023-11-16,1779.4,2023-11-17,1793.4,14.0,6.841800635005514
M2K.v.0,2023-11-20,1812.3,2023-11-21,1800.8,11.5,7.055295709008987
