symbol,entry_idx,entry_time,session_date,direction,contracts,entry_price,atr_at_entry,anchor,has_structural_override,stop_price,target_price,tp1_price,original_max_bars_hold,original_exit_idx,original_exit_reason,original_net_pnl,stop_w1,cf_w1_exit_idx,cf_w1_exit_reason,cf_w1_exit_price,cf_w1_pnl_gross,stop_w2,cf_w2_exit_idx,cf_w2_exit_reason,cf_w2_exit_price,cf_w2_pnl_gross,cf_w2_max_bars_hold,proj_close_low,proj_close_mid,proj_close_high,proj_completion_median,durability_window,durability_visited_zone,durability_reached_tp2,durability_tp2_first_idx,regime_label,vpin_gate,reason_codes,session_phase,entry_hour_et,entry_minute_et,family
MYM,38172,2021-12-06 13:00:00-05:00,2021-12-06,-1,22,35273.0,39.48788318035277,35250.0,True,35269.743941590175,35234.263025451684,35266.06674585234,7,38172,stop,2.8166425080707995,35289.48788318035,38172,stop,35289.48788318035,-181.3667149838584,35328.97576636071,38177,stop,35328.97576636071,-615.7334299677968,14,35234.263025451684,35266.06674585234,35333.207730273665,4.583418853468279,21,True,True,38193,noise_mean_reverting,allow,override_failed_auction_+1,mid,13,0,dow
MYM,38175,2021-12-06 13:15:00-05:00,2021-12-06,-1,21,35266.0,36.80135954368207,35293.0,True,35311.40067977184,35206.31151547016,35251.34494823488,8,38177,stop,-508.2071376043132,35329.80135954368,38177,stop,35329.80135954368,-669.9142752086263,35366.602719087365,38191,time_stop,35285.0,-199.5,16,35206.31151547016,35251.34494823488,35295.492471393154,5.019130202202069,24,True,True,38194,noise_mean_reverting,allow,override_failed_auction_+1,mid,13,15,dow
MYM,38256,2021-12-07 13:30:00-05:00,2021-12-07,1,21,35727.0,22.237640706535597,35713.0,False,35701.881179646734,35842.811730711095,35759.234017286515,12,38268,time_stop_after_tp1,107.67008643257577,35690.76235929346,38268,time_stop,35723.0,-42.0,35668.52471858693,38279,time_stop,35670.0,-598.5,23,35711.80877988232,35759.234017286515,35842.811730711095,7.6290756797077375,36,True,False,-1,noise_mean_reverting,allow,,mid,13,30,dow
MYM,38411,2021-12-09 13:25:00-05:00,2021-12-09,-1,21,35789.0,20.769958893415016,35798.0,True,35808.38497944671,35671.242654674585,35753.91084352147,8,38412,stop,-235.04228419045103,35818.76995889341,38413,stop,35818.76995889341,-312.58456838082566,35839.53991778683,38413,stop,35839.53991778683,-530.6691367617277,15,35671.242654674585,35753.91084352147,35857.04156881432,4.918625839762831,24,True,False,-1,noise_mean_reverting,allow,override_failed_auction_+1,mid,13,25,dow
MYM,38425,2021-12-09 14:35:00-05:00,2021-12-09,-1,21,35809.0,23.595044314322426,35814.0,True,35825.79752215716,35704.11285239787,35778.36818169175,9,38434,time_stop_after_tp1,512.159091541238,35837.59504431432,38434,time_stop,35738.0,745.5,35861.190088628646,38441,session_end,35752.0,598.5,18,35704.11285239787,35778.36818169175,35829.19140515937,5.670013952308473,27,True,False,-1,noise_mean_reverting,allow,override_failed_auction_+1,mid,14,35,dow
MYM,38573,2021-12-13 13:55:00-05:00,2021-12-13,1,22,35586.0,24.31578846384711,35566.0,False,35553.842105768075,35778.797916749616,35619.73752787789,11,38584,time_stop_after_tp1,383.55640332840994,35541.68421153615,38584,time_stop,35628.0,462.0,35517.36842307231,38595,time_stop,35632.0,506.0,22,35569.11098919172,35619.73752787789,35778.797916749616,7.008192452257696,33,True,False,-1,noise_mean_reverting,allow,,mid,13,55,dow
MYM,38893,2021-12-17 14:35:00-05:00,2021-12-17,-1,22,35382.0,40.197264918626615,35392.0,False,35412.09863245931,35271.52075765541,35359.89513480289,5,38895,stop_after_tp1,-76.9657199421199,35432.19726491863,38895,stop,35432.19726491863,-552.1699141049103,35472.39452983726,38903,time_stop,35377.0,55.0,10,35271.52075765541,35359.89513480289,35424.059967901616,3.247724448802236,15,True,True,38907,noise_mean_reverting,allow,,mid,14,35,dow
MYM,38904,2021-12-17 15:30:00-05:00,2021-12-17,-1,15,35377.0,51.588805431779036,35415.0,False,35440.79440271589,35294.39247672077,35352.805425394195,4,38907,tp2_after_tp1,363.40462990051674,35466.58880543178,38907,tp2,35294.39247672077,619.5564245942114,35518.17761086356,38907,tp2,35294.39247672077,619.5564245942114,7,35294.39247672077,35352.805425394195,35424.059967901616,2.3129616696780606,12,True,True,38907,noise_mean_reverting,allow,,close,15,30,dow
MYM,38945,2021-12-20 12:25:00-05:00,2021-12-20,-1,14,34620.0,49.239081226636,34662.0,False,34686.61954061332,34449.14451411009,34573.043025168714,7,38952,time_stop_after_tp1,304.3494119095012,34711.23908122664,38952,time_stop,34574.0,322.0,34760.47816245327,38958,time_stop,34608.0,84.0,13,34449.14451411009,34573.043025168714,34637.227771703096,4.165956309478282,21,True,False,-1,noise_mean_reverting,allow,,mid,12,25,dow
MYM,38968,2021-12-20 14:20:00-05:00,2021-12-20,1,22,34759.0,39.88124202604451,34737.0,False,34717.059378986974,34861.79362343079,34784.4978897722,6,38969,stop,-494.3468311432807,34697.118757973956,38970,stop,34697.118757973956,-680.6936622864814,34657.23751594791,38980,time_stop,34719.0,-440.0,12,34739.12303532407,34784.4978897722,34861.79362343079,3.768130457774265,18,True,False,-1,noise_mean_reverting,allow,,mid,14,20,dow
MYM,39102,2021-12-22 12:30:00-05:00,2021-12-22,1,22,35558.0,24.93776688279574,35531.0,False,35518.5311165586,35627.0013220831,35569.30170539739,6,39108,time_stop_after_tp1,243.65937968563958,35506.062233117205,39108,time_stop,35597.0,429.0,35481.12446623441,39113,time_stop,35596.0,418.0,11,35540.26657169212,35569.30170539739,35627.0013220831,3.3487619727358706,18,True,False,-1,noise_mean_reverting,allow,,mid,12,30,dow
MYM,39138,2021-12-22 15:30:00-05:00,2021-12-22,1,22,35572.0,21.327581695336907,35568.0,False,35557.33620915233,35704.643055961475,35616.08596414832,10,39143,session_end_after_tp1,533.9728028157515,35546.67241830466,39143,session_end,35631.0,649.0,35525.34483660933,39143,session_end,35631.0,649.0,19,35581.60072798371,35616.08596414832,35704.643055961475,6.243004341170435,30,True,True,39144,noise_mean_reverting,allow,,close,15,30,dow
MYM,39333,2021-12-28 12:15:00-05:00,2021-12-28,-1,21,36333.0,26.90606070349615,36339.0,False,36352.453030351746,36149.58095078346,36265.70992078646,9,39342,time_stop_after_tp1,612.950396067703,36365.9060607035,39342,time_stop,36277.0,588.0,36392.81212140699,39350,time_stop,36271.0,651.0,17,36149.58095078346,36265.70992078646,36330.974151843024,5.465777309209324,27,True,False,-1,noise_mean_reverting,allow,,mid,12,15,dow
MYM,39654,2022-01-03 13:00:00-05:00,2022-01-03,-1,22,36261.0,28.99052598424428,36271.0,False,36285.495262992124,36160.09604246421,36214.16690957724,5,39656,stop,-302.4478929133693,36299.99052598424,39656,stop,36299.99052598424,-428.89578582665854,36328.98105196849,39664,stop,36328.98105196849,-747.7915716533971,10,36160.09604246421,36214.16690957724,36251.79078518882,3.0932017412142665,15,True,False,-1,noise_mean_reverting,allow,,mid,13,0,dow
MYM,40068,2022-01-10 15:00:00-05:00,2022-01-10,-1,2,35842.0,48.429980535932025,36178.91736739663,True,36203.132357664595,35751.15837837485,35829.98347332511,6,40069,tp2_after_tp1,48.429074150019005,36227.34734793256,40069,tp2,35751.15837837485,90.84162162514986,36275.777328468495,40069,tp2,35751.15837837485,90.84162162514986,11,35751.15837837485,35829.98347332511,35927.7697151946,3.5007307090737685,18,True,True,40069,noise_mean_reverting,allow,override_failed_auction_+1,mid,15,0,dow
MYM,40384,2022-01-14 15:20:00-05:00,2022-01-14,-1,1,35718.0,50.020211411480865,36246.68527428481,True,36271.69537999055,35665.47923510459,35706.740115164335,5,40389,time_stop,-23.5,36296.70548569629,40389,time_stop,35762.0,-22.0,36346.72569710777,40391,session_end,35794.0,-38.0,9,35665.47923510459,35706.740115164335,35781.683525733075,2.875,15,True,False,-1,noise_mean_reverting,allow,override_failed_auction_+1,close,15,20,dow
MYM,40641,2022-01-20 13:45:00-05:00,2022-01-20,-1,10,35172.0,37.17789539199889,35249.851468178524,True,35268.440415874524,35013.205816166286,35130.93195692277,4,40645,time_stop_after_tp1,-14.829892306916008,35287.029363570524,40645,time_stop,35213.0,-205.0,35324.207258962524,40649,time_stop,35086.0,430.0,8,35013.205816166286,35130.93195692277,35170.84894419504,2.391972987193931,12,True,False,-1,noise_mean_reverting,allow,override_failed_auction_+1,mid,13,45,dow
MYM,40707,2022-01-21 12:45:00-05:00,2022-01-21,-1,14,34444.0,83.98303416230124,34469.0,False,34510.99151708115,34294.30008179197,34394.114181568206,2,40709,time_stop_after_tp1,237.60036451127962,34552.9830341623,40709,time_stop,34420.0,168.0,34636.966068324604,40711,time_stop,34417.0,189.0,4,34294.30008179197,34394.114181568206,34457.285059633774,1.25,6,True,False,-1,noise_mean_reverting,half_size,,mid,12,45,dow
MYM,41190,2022-01-31 14:00:00-05:00,2022-01-31,1,1,34822.0,40.78145145953317,34217.432555186344,True,34197.041829456575,34944.80829454139,34857.37066487375,8,41198,time_stop,18.5,34176.651103726814,41198,time_stop,34862.0,20.0,34135.869652267276,41206,time_stop,34810.0,-6.0,16,34809.82437933267,34857.37066487375,34944.80829454139,5.023404386450462,24,True,True,41212,noise_mean_reverting,allow,override_failed_auction_-1,mid,14,0,dow
MYM,41253,2022-02-01 12:45:00-05:00,2022-02-01,-1,22,34990.0,50.06362392084501,34993.0,False,35018.03181196042,34861.24967159396,34960.07954749658,8,41255,stop_after_tp1,-22.612477013488387,35043.06362392085,41261,time_stop,35025.0,-385.0,35093.12724784169,41268,time_stop,35067.0,-847.0,15,34861.24967159396,34960.07954749658,35014.75356285161,4.690681927468921,24,True,False,-1,noise_mean_reverting,allow,,mid,12,45,dow
MYM,41257,2022-02-01 13:05:00-05:00,2022-02-01,-1,17,34997.0,46.108614892912115,35032.0,False,35055.05430744646,34861.24967159396,34968.361355583045,8,41264,stop,-518.9616132948977,35078.10861489291,41265,time_stop,35063.0,-561.0,35124.21722978583,41272,time_stop,35056.0,-501.5,15,34861.24967159396,34968.361355583045,35016.30428567889,4.727681960719258,24,True,False,-1,noise_mean_reverting,allow,,mid,13,5,dow
MYM,41269,2022-02-01 14:05:00-05:00,2022-02-01,1,22,35064.0,33.66336826227294,35062.0,False,35045.16831586886,35163.5898641206,35086.32076295642,8,41270,stop,-240.1485254425279,35028.33663173773,41277,time_stop,35070.0,66.0,34994.67326347545,41280,tp2,35163.5898641206,1095.4885053266044,15,35035.14764142597,35086.32076295642,35163.5898641206,4.811093908914719,24,True,True,41280,noise_mean_reverting,allow,,mid,14,5,dow
MYM,41280,2022-02-01 15:00:00-05:00,2022-02-01,1,22,35085.0,37.53911205158404,35072.0,False,35053.23044397421,35160.75859413822,35095.866474749455,10,41280,tp2_after_tp1,443.43787888221414,35034.460887948415,41280,tp2,35160.75859413822,833.344535520424,34996.92177589683,41280,tp2,35160.75859413822,833.344535520424,19,35051.214168146915,35095.866474749455,35160.75859413822,6.036470749007607,30,True,True,41280,noise_mean_reverting,allow,,mid,15,0,dow
MYM,41405,2022-02-03 12:25:00-05:00,2022-02-03,1,13,35201.0,51.44996441080006,35150.0,False,35124.2750177946,35371.18342212807,35233.852147185346,10,41414,stop_after_tp1,-189.48099616286345,35098.5500355892,41415,time_stop,35160.0,-266.5,35047.1000711784,41425,time_stop,35249.0,312.0,20,35165.77101011033,35233.852147185346,35371.18342212807,6.522872033907181,30,True,False,-1,noise_mean_reverting,allow,,mid,12,25,dow
MYM,41505,2022-02-04 14:15:00-05:00,2022-02-04,-1,22,35026.0,42.33847807617526,35041.0,False,35062.169239038085,34892.182604958056,34999.96049396485,8,41508,stop_after_tp1,-88.71353151613584,35083.33847807618,41509,stop,35083.33847807618,-630.7232588379484,35125.67695615235,41514,stop,35125.67695615235,-1096.4465176758167,15,34892.182604958056,34999.96049396485,35057.26029811049,4.695767767652397,24,True,True,41529,noise_mean_reverting,allow,,mid,14,15,dow
MYM,41513,2022-02-04 14:55:00-05:00,2022-02-04,1,20,35084.0,40.79112392215308,35056.0,False,35035.60443803892,35172.86495166534,35091.6664401178,9,41516,tp2_after_tp1,452.6569589156861,35015.20887607785,41516,tp2,35172.86495166534,888.649516653386,34974.41775215569,41516,tp2,35172.86495166534,888.649516653386,17,35029.44572085423,35091.6664401178,35172.86495166534,5.510760013640873,27,True,True,41516,noise_mean_reverting,allow,,mid,14,55,dow
MYM,41739,2022-02-09 14:15:00-05:00,2022-02-09,1,22,35650.0,21.50516949442316,35648.0,False,35637.24741525279,35732.658152417505,35676.72330209173,8,41747,stop_after_tp1,43.838945394822076,35626.49483050558,41747,time_stop,35629.0,-231.0,35604.989661011154,41748,stop,35604.989661011154,-495.11372887730977,16,35610.66818036803,35676.72330209173,35732.658152417505,5.183635895070873,24,True,False,-1,noise_mean_reverting,allow,,mid,14,15,dow
MYM,41953,2022-02-14 12:35:00-05:00,2022-02-14,1,23,34561.0,56.98648995548395,34554.0,False,34525.50675502226,34674.2679830658,34577.86495350709,5,41953,stop,-442.6723172440179,34497.01351004452,41958,time_stop,34591.0,345.0,34440.02702008903,41963,time_stop,34513.0,-552.0,10,34488.26447220347,34577.86495350709,34674.2679830658,3.2252991940985334,15,True,False,-1,noise_mean_reverting,allow,,mid,12,35,dow
MYM,42207,2022-02-17 14:15:00-05:00,2022-02-17,-1,3,34391.0,31.19092756766142,34703.85215408251,True,34719.44761786634,34285.31751288278,34381.9529901724,8,42215,time_stop_after_tp1,44.54700982759823,34735.04308165017,42215,time_stop,34311.0,120.0,34766.234009217835,42216,tp2,34285.31751288278,158.52373067583176,16,34285.31751288278,34381.9529901724,34442.99620925265,5.299411398359309,24,True,True,42216,noise_mean_reverting,allow,override_failed_auction_+1,mid,14,15,dow
MYM,42216,2022-02-17 15:00:00-05:00,2022-02-17,-1,2,34311.0,33.890995241214384,34703.467947117955,True,34720.413444738566,34199.01212861328,34289.077328442814,8,42219,tp2_after_tp1,63.95527147195389,34737.35894235917,42219,tp2,34199.01212861328,111.98787138672196,34771.24993760038,42219,tp2,34199.01212861328,111.98787138672196,15,34199.01212861328,34289.077328442814,34378.14576307988,4.971040008602971,24,True,True,42219,noise_mean_reverting,allow,override_failed_auction_+1,mid,15,0,dow
MYM,42294,2022-02-18 15:00:00-05:00,2022-02-18,1,23,34214.0,58.336337489123196,34200.0,False,34170.83183125544,34376.064479776,34260.64082640974,7,42294,stop,-530.9339405624378,34141.66366251088,42295,stop,34141.66366251088,-831.8678811248756,34083.32732502175,42297,stop,34083.32732502175,-1502.7357622498348,14,34220.32035365669,34260.64082640974,34376.064479776,4.5808144237251405,21,True,False,-1,noise_mean_reverting,allow,,mid,15,0,dow
MYM,42296,2022-02-18 15:10:00-05:00,2022-02-18,-1,16,34145.0,63.735641345971594,34174.0,False,34205.86782067299,34093.55546076318,34139.633675456804,6,42297,tp2_after_tp1,203.2434551200713,34237.73564134597,42297,tp2,34093.55546076318,411.55631389457267,34301.47128269194,42297,tp2,34093.55546076318,411.55631389457267,12,34093.55546076318,34139.633675456804,34179.69171276374,3.6739432135406895,18,True,True,42297,noise_mean_reverting,allow,,close,15,10,dow
MYM,42341,2022-02-21 12:25:00-05:00,2022-02-21,-1,16,33731.0,38.63416907407021,33771.0,False,33790.31708453703,33660.47192410283,33726.27650085674,9,42347,session_end_after_tp1,134.8939965730533,33809.634169074074,42347,session_end,33696.0,280.0,33848.26833814814,42347,session_end,33696.0,280.0,18,33660.47192410283,33726.27650085674,33784.27003811155,5.976691420536457,27,True,True,42349,noise_mean_reverting,allow,,mid,12,25,dow
MYM,42384,2022-02-22 12:30:00-05:00,2022-02-22,-1,23,33661.0,59.326578050643214,33665.0,False,33694.663289025324,33526.891759233666,33629.86983062301,4,42388,time_stop_after_tp1,779.2810162619571,33724.32657805064,42388,time_stop,33547.0,1311.0,33783.65315610129,42390,tp2,33526.891759233666,1542.244768812845,8,33526.891759233666,33629.86983062301,33696.35850368137,2.561169570435481,12,True,True,42390,noise_mean_reverting,allow,,mid,12,30,dow
MYM,42395,2022-02-22 13:25:00-05:00,2022-02-22,1,19,33518.0,55.169955244952185,33493.0,False,33465.41502237752,33675.38844208067,33555.80255158441,5,42397,stop,-528.0572874135469,33437.83004475505,42398,stop,33437.83004475505,-761.6145748270246,33382.66008951009,42400,stop,33382.66008951009,-1285.7291496541184,9,33520.63795467904,33555.80255158441,33675.38844208067,2.8283866322341797,15,True,False,-1,noise_mean_reverting,allow,,mid,13,25,dow
MYM,42402,2022-02-22 14:00:00-05:00,2022-02-22,1,12,33408.0,55.62638676038169,33359.0,False,33331.18680661981,33461.69090610465,33420.25231587164,4,42403,stop,-478.8791602811543,33303.373613239615,42403,stop,33303.373613239615,-627.7583205623087,33247.74722647924,42407,tp2,33461.69090610465,322.1454366279213,8,33380.694516399366,33420.25231587164,33461.69090610465,2.401395532446767,12,True,True,42407,noise_mean_reverting,allow,,mid,14,0,dow
MYM,42404,2022-02-22 14:10:00-05:00,2022-02-22,-1,13,33315.0,58.60572703060723,33362.0,False,33391.3028635153,33256.78872660228,33302.36418765668,3,42405,stop_after_tp1,-248.65258527360857,33420.605727030605,42407,stop,33420.605727030605,-686.43722569893,33479.21145406122,42407,stop,33479.21145406122,-1067.3744513979073,5,33256.78872660228,33302.36418765668,33337.58325462334,1.6248101711521388,9,True,False,-1,noise_mean_reverting,allow,,mid,14,10,dow
MYM,42419,2022-02-22 15:25:00-05:00,2022-02-22,-1,12,33604.0,89.63010249416132,33636.0,False,33680.81505124708,33447.244063954204,33563.62633277802,3,42419,stop,-478.89030748249206,33725.630102494164,42422,time_stop,33575.0,174.0,33815.26020498832,42424,tp2,33447.244063954204,940.5356162747776,5,33447.244063954204,33563.62633277802,33629.6105742932,1.614260308031105,9,True,True,42424,noise_mean_reverting,half_size,,close,15,25,dow
MYM,42493,2022-02-23 15:05:00-05:00,2022-02-23,-1,1,33106.0,64.36724639783954,33650.28248665252,True,33682.46610985144,32985.61662399418,33088.185698393856,4,42497,time_stop,-37.5,33714.649733050355,42497,time_stop,33178.0,-36.0,33779.0169794482,42501,time_stop,33045.0,30.5,8,32985.61662399418,33088.185698393856,33176.07841951522,2.529814350225194,12,True,True,42504,noise_mean_reverting,allow,override_failed_auction_+1,close,15,5,dow
MYM,42773,2022-03-01 12:25:00-05:00,2022-03-01,1,23,33201.0,75.78255743442523,33232.0,True,33194.108721282784,33322.958899890735,33243.34066360237,6,42773,stop,-113.74970524798118,33156.217442565576,42779,time_stop,33291.0,1035.0,33080.43488513115,42780,tp2,33322.958899890735,1402.5273487434497,11,33210.17557826795,33243.34066360237,33322.958899890735,3.433697812976055,18,True,True,42780,noise_mean_reverting,allow,override_failed_auction_-1,mid,12,25,dow
MYM,42774,2022-03-01 12:30:00-05:00,2022-03-01,1,16,33222.0,75.70802815495615,33200.0,True,33162.14598592252,33322.958899890735,33239.06169156241,5,42779,time_stop_after_tp1,320.2467662496492,33124.29197184504,42779,time_stop,33291.0,552.0,33048.583943690086,42780,tp2,33322.958899890735,807.671199125878,10,33204.37123045576,33239.06169156241,33322.958899890735,3.2730263651365137,15,True,True,42780,noise_mean_reverting,allow,override_failed_auction_-1,mid,12,30,dow
MYM,42936,2022-03-03 13:00:00-05:00,2022-03-03,1,13,33903.0,74.97454802986734,33867.0,False,33829.51272598506,34028.59406910743,33942.722641169305,6,42942,time_stop_after_tp1,96.16792350791366,33792.025451970134,42942,time_stop,33902.0,-6.5,33717.05090394027,42948,time_stop,33938.0,227.5,12,33890.880442769616,33942.722641169305,34028.59406910743,3.9948791263021817,18,True,False,-1,noise_mean_reverting,allow,,mid,13,0,dow
MYM,42953,2022-03-03 14:25:00-05:00,2022-03-03,-1,18,33972.0,53.09066082534949,33999.0,False,34025.54533041267,33887.19697898696,33958.58745670884,8,42956,tp2_after_tp1,414.9700393688945,34052.09066082535,42956,tp2,33887.19697898696,763.2271891173441,34105.1813216507,42956,tp2,33887.19697898696,763.2271891173441,16,33887.19697898696,33958.58745670884,33991.60777893283,5.196838016834128,24,True,True,42956,noise_mean_reverting,allow,,mid,14,25,dow
MYM,43083,2022-03-07 12:15:00-05:00,2022-03-07,1,24,32989.0,62.93914579744308,32983.0,False,32951.53042710128,33107.672796133695,33034.44930667843,5,43083,stop,-485.6348747846496,32920.06085420256,43084,stop,32920.06085420256,-827.2697495692992,32857.12170840512,43093,time_stop,32998.0,108.0,10,32997.74086096365,33034.44930667843,33107.672796133695,3.262838455176978,15,True,False,-1,noise_mean_reverting,allow,,mid,12,15,dow
MYM,43112,2022-03-07 14:40:00-05:00,2022-03-07,1,14,32974.0,61.856707310066085,32939.0,False,32908.071646344964,33096.87139167078,32999.654981105195,8,43112,stop,-482.49847558524925,32877.143292689936,43117,stop,32877.143292689936,-677.9969511704476,32815.286585379865,43125,stop,32815.286585379865,-1110.993902340946,16,32955.48679656662,32999.654981105195,33096.87139167078,5.039048048928154,24,True,False,-1,noise_mean_reverting,allow,,mid,14,40,dow
MYM,43120,2022-03-07 15:20:00-05:00,2022-03-07,-1,23,32864.0,59.95455069918432,32863.0,False,32892.97727534959,32766.8513759592,32840.85376519628,6,43120,stop,-367.73866652031575,32922.954550699185,43121,stop,32922.954550699185,-677.9773330406315,32982.90910139837,43127,session_end,32780.0,966.0,12,32766.8513759592,32840.85376519628,32905.785100909045,3.953036800965271,18,True,True,43129,noise_mean_reverting,allow,,close,15,20,dow
MYM,43244,2022-03-09 12:40:00-05:00,2022-03-09,-1,23,33416.0,54.38941343762701,33363.0,True,33390.194706718816,33340.54541650619,33378.95389758545,7,43244,stop,262.2608727336192,33417.389413437624,43244,stop,33417.389413437624,-15.978254532677965,33471.778826875256,43248,tp2,33340.54541650619,867.727710178824,13,33340.54541650619,33378.95389758545,33453.09041625041,4.283366427951389,21,True,True,43248,noise_mean_reverting,allow,override_failed_auction_+1,mid,12,40,dow
MYM,43245,2022-03-09 12:45:00-05:00,2022-03-09,-1,16,33386.0,53.590421681662534,33417.0,True,33443.79521084083,33310.65927155259,33375.27282553671,7,43252,time_stop_after_tp1,86.9086978531559,33470.59042168166,43252,time_stop,33369.0,136.0,33524.18084336333,43255,tp2,33310.65927155259,602.7258275792701,14,33310.65927155259,33375.27282553671,33445.41793003259,4.348337449855553,21,True,True,43255,noise_mean_reverting,allow,override_failed_auction_+1,mid,12,45,dow
MYM,43268,2022-03-09 14:40:00-05:00,2022-03-09,-1,23,33302.0,46.17908502134714,33308.0,True,33331.08954251067,33187.54992797158,33265.27054058888,9,43270,stop,-369.02973887272674,33354.179085021344,43273,stop,33354.179085021344,-600.0594777454535,33400.358170042695,43276,stop,33400.358170042695,-1131.1189554909906,18,33187.54992797158,33265.27054058888,33352.88067990578,5.668228201794676,27,True,True,43284,noise_mean_reverting,allow,override_failed_auction_+1,mid,14,40,dow
MYM,43274,2022-03-09 15:10:00-05:00,2022-03-09,-1,22,33363.0,48.16648460297254,33295.0,True,33319.08324230149,33298.06531225233,33351.885263734424,8,43274,stop,450.0843346836409,33343.166484602974,43274,stop,33343.166484602974,218.16866936728184,33391.33296920594,43275,stop,33391.33296920594,-311.6626612653563,15,33298.06531225233,33351.885263734424,33428.88723053766,4.851732643244863,24,True,True,43282,noise_mean_reverting,allow,override_failed_auction_+1,close,15,10,dow
MYM,43275,2022-03-09 15:15:00-05:00,2022-03-09,-1,23,33383.0,49.3887241645942,33364.0,True,33388.6943620823,33307.008077887185,33372.06972384208,7,43275,stop,-99.98516394645412,33413.38872416459,43276,stop,33413.38872416459,-349.47032789282457,33462.77744832919,43282,tp2,33307.008077887185,873.9071042973701,13,33307.008077887185,33372.06972384208,33443.39179098305,4.25,21,True,True,43282,noise_mean_reverting,allow,override_failed_auction_+1,close,15,15,dow
MYM,43276,2022-03-09 15:20:00-05:00,2022-03-09,-1,22,33365.0,49.63741710129952,33384.0,True,33408.81870855065,33260.49305018118,33339.060837945246,9,43276,stop,-515.0057940571569,33433.6374171013,43278,stop,33433.6374171013,-755.0115881143138,33483.2748342026,43283,tp2,33260.49305018118,1149.5764480069847,18,33260.49305018118,33339.060837945246,33424.58366746981,5.85383384964401,27,True,True,43283,noise_mean_reverting,allow,override_failed_auction_+1,close,15,20,dow
MYM,43278,2022-03-09 15:30:00-05:00,2022-03-09,-1,23,33376.0,50.01158179947648,33387.0,True,33412.00579089974,33260.49305018118,33339.50621289783,9,43278,stop,-448.5665953470161,33437.011581799474,43278,stop,33437.011581799474,-701.6331906939486,33487.023163598955,43283,tp2,33260.49305018118,1328.3299229163931,17,33260.49305018118,33339.50621289783,33424.58366746981,5.480408338994142,27,True,True,43283,noise_mean_reverting,allow,override_failed_auction_+1,close,15,30,dow
MYM,43343,2022-03-10 14:25:00-05:00,2022-03-10,-1,13,33040.0,56.07660911848619,33082.0,False,33110.038304559246,32924.07688974817,33023.798355911335,9,43344,stop,-474.7489796351001,33138.076609118485,43347,stop,33138.076609118485,-637.4979592701529,33194.15321823697,43360,stop,33194.15321823697,-1001.9959185403059,18,32924.07688974817,33023.798355911335,33064.67373407946,5.706052761385816,27,True,False,-1,noise_mean_reverting,allow,,mid,14,25,dow
MYM,43345,2022-03-10 14:35:00-05:00,2022-03-10,1,19,33104.0,54.78380020810321,33082.0,False,33054.60809989595,33201.372254734844,33119.8694016628,8,43353,time_stop_after_tp1,127.34700831399823,33027.216199791896,43353,time_stop,33121.0,161.5,32972.43239958379,43360,tp2,33201.372254734844,925.036419981021,16,33064.28169311151,33119.8694016628,33201.372254734844,5.103422763070998,24,True,True,43360,noise_mean_reverting,allow,,mid,14,35,dow
MYM,43400,2022-03-11 12:40:00-05:00,2022-03-11,-1,15,33152.0,59.560079735791454,33183.0,False,33212.780039867896,32986.12665197127,33126.87740849357,11,43401,stop,-478.35029900921654,33242.56007973579,43403,stop,33242.56007973579,-679.2005980184331,33302.12015947158,43414,stop,33302.12015947158,-1125.9011960368662,21,32986.12665197127,33126.87740849357,33203.086477078665,6.901520680148792,33,True,False,-1,noise_mean_reverting,allow,,mid,12,40,dow
MYM,43405,2022-03-11 13:05:00-05:00,2022-03-11,1,21,33240.0,52.561029189462616,33222.0,False,33195.71948540527,33379.036454230096,33264.48793820368,9,43414,time_stop_after_tp1,-112.56030898159224,33169.43897081054,43414,time_stop,33203.0,-388.5,33116.877941621075,43423,time_stop,33209.0,-325.5,18,33213.5405315528,33264.48793820368,33379.036454230096,5.83344077283081,27,True,False,-1,noise_mean_reverting,allow,,mid,13,5,dow
MYM,43422,2022-03-11 14:30:00-05:00,2022-03-11,1,13,33237.0,45.771088610688885,33188.0,False,33165.11445569465,33379.036454230096,33252.43120702352,14,43424,stop,-486.7560379847564,33142.22891138931,43425,stop,33142.22891138931,-616.0120759694655,33096.45782277862,43426,stop,33096.45782277862,-913.5241519389783,27,33206.82301524396,33252.43120702352,33379.036454230096,8.88936374149129,42,True,False,-1,noise_mean_reverting,allow,,mid,14,30,dow
MYM,43426,2022-03-11 14:50:00-05:00,2022-03-11,-1,23,33159.0,48.19845660415972,33158.0,False,33182.09922830208,32986.12665197127,33118.14224626512,12,43437,tp2_after_tp1,1161.4499365672928,33206.19845660416,43437,tp2,32986.12665197127,1988.0435023303544,33254.39691320832,43437,tp2,32986.12665197127,1988.0435023303544,23,32986.12665197127,33118.14224626512,33185.15871691583,7.397089148778653,36,True,True,43437,noise_mean_reverting,allow,,mid,14,50,dow
MYM,43642,2022-03-16 13:20:00-04:00,2022-03-16,1,20,33694.0,50.741463548571225,33673.0,False,33647.62926822571,33804.768326729594,33717.72608678951,9,43650,stop_after_tp1,-143.22322492389503,33622.25853645143,43650,stop,33622.25853645143,-717.414635485693,33571.517072902854,43650,stop,33571.517072902854,-1224.8292709714588,18,33680.00799777608,33717.72608678951,33804.768326729594,5.927947301359668,27,True,True,43667,noise_mean_reverting,allow,,mid,13,20,dow
